Date,BRL=X,ITUB4.SA,PETR4.SA,VALE3.SA,^BVSP
2022-09-19,5.250699996948242,24.57061195373535,20.451108932495117,60.98837661743164,111824.0
2022-09-20,5.170899868011475,25.387266159057617,20.333385467529297,60.11415481567383,112517.0
2022-09-21,5.141499996185303,25.120967864990234,20.38570785522461,59.248565673828125,111936.0
2022-09-22,5.170400142669678,25.626934051513672,20.889299392700195,60.60751724243164,114070.0
2022-09-23,5.115499973297119,25.120967864990234,19.581268310546875,59.35243606567383,111716.0
2022-09-26,5.258800029754639,24.579490661621094,19.15615463256836,59.482276916503906,109114.0
2022-09-27,5.389400005340576,24.437469482421875,19.404680252075195,58.59939193725586,108376.0
2022-09-28,5.3780999183654785,24.428585052490234,19.143070220947266,59.153358459472656,108451.0
2022-09-29,5.374199867248535,24.792530059814453,19.169233322143555,59.231266021728516,107664.0
2022-09-30,5.396200180053711,24.907928466796875,19.489702224731445,62.35599136352539,110037.0
2022-10-03,5.414299964904785,26.424705505371094,21.046266555786133,64.0525131225586,116134.0
2022-10-04,5.16349983215332,26.4691219329834,20.516511917114258,65.60188293457031,116230.0
2022-10-05,5.17579984664917,26.4691219329834,21.28824806213379,66.6146011352539,117198.0
2022-10-06,5.195199966430664,25.98947525024414,22.01420783996582,65.1171646118164,117561.0
2022-10-07,5.220099925994873,26.042766571044922,21.994586944580078,65.35952758789062,116375.0
2022-10-10,5.198400020599365,25.767423629760742,21.746061325073242,64.04386138916016,115941.0
2022-10-11,5.186800003051758,25.58977508544922,21.582555770874023,63.61106872558594,114827.0
2022-10-12,5.292099952697754,,,,
2022-10-13,5.291500091552734,25.438772201538086,22.197330474853516,62.47716522216797,114300.0
2022-10-14,5.259799957275391,25.44765853881836,21.85724449157715,60.44307327270508,112072.0
2022-10-17,5.327400207519531,25.651947021484375,21.837623596191406,61.39520263671875,113624.0
2022-10-18,5.2773590087890625,26.282583236694336,22.373916625976562,62.2867431640625,115743.0
2022-10-19,5.239799976348877,26.291471481323242,23.165273666381836,61.550987243652344,116274.0
2022-10-20,5.269199848175049,26.700056076049805,23.85199737548828,62.33866882324219,117171.0
2022-10-21,5.216599941253662,27.58827781677246,24.669517517089844,64.16502380371094,119929.0
2022-10-24,5.163400173187256,26.335886001586914,22.400075912475586,62.260765075683594,116013.0
2022-10-25,5.30620002746582,26.122705459594727,21.92918586730957,62.260765075683594,114626.0
2022-10-26,5.315199851989746,25.563125610351562,21.392894744873047,63.64569854736328,112764.0
2022-10-27,5.383900165557861,26.03388786315918,21.556394577026367,61.37788391113281,114641.0
2022-10-28,5.339200019836426,26.23817253112793,21.301328659057617,58.38299560546875,114539.0
2022-10-31,5.28849983215332,27.002052307128906,19.496240615844727,58.106014251708984,116037.0
2022-11-01,5.178800106048584,27.071060180664062,19.52894401550293,59.87178421020508,116929.0
2022-11-02,5.142399787902832,,,,
2022-11-03,5.142600059509277,26.87553596496582,19.587804794311523,58.123321533203125,116896.0
2022-11-04,5.1149001121521,26.973302841186523,18.508678436279297,62.537750244140625,118155.0
2022-11-07,5.078132152557373,26.360069274902344,17.75655746459961,62.20884704589844,115342.0
2022-11-08,5.153326988220215,26.28008270263672,17.887365341186523,64.09579467773438,116160.0
2022-11-09,5.14300012588501,25.018068313598633,17.593053817749023,63.31678009033203,113580.0
